"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDFG","WESD","WESF","WSFG"
"CA1BC000067","VANCOUVER 1.1 NNE, BC CA","2021-04-12",,,"0.00","0.0",,,,,,,,
"CA1BC000067","VANCOUVER 1.1 NNE, BC CA","2021-04-13",,,"0.00","0.0",,,,,,,,
"CA1BC000067","VANCOUVER 1.1 NNE, BC CA","2021-04-14",,,"0.00","0.0",,,,,,,,
"CA1BC000067","VANCOUVER 1.1 NNE, BC CA","2021-04-15",,,"0.00","0.0",,,,,,,,
"CA1BC000067","VANCOUVER 1.1 NNE, BC CA","2021-04-16",,,"0.00","0.0",,,,,,,,
"CA1BC000067","VANCOUVER 1.1 NNE, BC CA","2021-04-17",,,"0.00","0.0",,,,,,,,
"CA1BC000067","VANCOUVER 1.1 NNE, BC CA","2021-04-18",,,"0.00","0.0",,,,,,,,
"CA1BC000067","VANCOUVER 1.1 NNE, BC CA","2021-04-19",,,"0.00","0.0",,,,,,,,
"CA1BC000067","VANCOUVER 1.1 NNE, BC CA","2021-04-20",,,"0.00","0.0",,,,,,,,
"CA1BC000067","VANCOUVER 1.1 NNE, BC CA","2021-04-21",,,"0.00","0.0",,,,,,,,
"CA1BC000067","VANCOUVER 1.1 NNE, BC CA","2021-04-22",,,"0.00","0.0",,,,,,,,
"CA1BC000067","VANCOUVER 1.1 NNE, BC CA","2021-04-23",,,"0.00","0.0",,,,,,,,
"CA1BC000067","VANCOUVER 1.1 NNE, BC CA","2021-04-24",,,"0.17",,,,,,,,,
"CA1BC000067","VANCOUVER 1.1 NNE, BC CA","2021-04-25",,,"0.39",,,,,,,,,
"CA1BC000067","VANCOUVER 1.1 NNE, BC CA","2021-04-26",,,"0.10",,,,,,,,,
"CA1BC000067","VANCOUVER 1.1 NNE, BC CA","2021-04-27",,,"0.00","0.0",,,,,,,,
"CA1BC000067","VANCOUVER 1.1 NNE, BC CA","2021-04-28",,,"0.00","0.0",,,,,,,,
"CA1BC000067","VANCOUVER 1.1 NNE, BC CA","2021-05-01","    3","0.90",,,,,,,,,,
"CA1BC000067","VANCOUVER 1.1 NNE, BC CA","2021-05-02",,,"0.00","0.0",,,,,,,,
"CA1BC000067","VANCOUVER 1.1 NNE, BC CA","2021-05-03",,,"0.00","0.0",,,,,,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-01-01",,,"0.40","0.0","0.0","46","51","42",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-01-02",,,"0.76","0.0","0.0","48","49","46",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-01-03",,,"0.49","0.0","0.0","43","48","38",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-01-04",,,"0.39","0.0","0.0","43","45","41",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-01-05",,,"1.49","0.0","0.0","42","45","40",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-01-06",,,"0.01","0.0","0.0","45","50","40",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-01-07",,,"0.00","0.0","0.0","40","45","35",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-01-08",,,"0.37","0.0","0.0","42","44","39",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-01-09",,,"0.16","0.0","0.0","37","44","31",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-01-10",,,"0.22","0.0","0.0","44","48","40",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-01-11",,,"1.24","0.0","0.0","45","48","43",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-01-12",,,"0.70","0.0","0.0","50","56","44",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-01-13",,,"0.00","0.0","0.0","46","50","43",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-01-14",,,"0.19","0.0","0.0","42","48","35",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-01-15",,,"0.01","0.0","0.0","44","51","37",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-01-16",,,"0.26","0.0","0.0","40","45","36",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-01-17",,,"0.01","0.0","0.0","43","45","41",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-01-18",,,"0.00","0.0","0.0","42","48","36",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-01-19",,,"0.00","0.0","0.0","40","48","32",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-01-20",,,"0.00","0.0","0.0","43","47","38",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-01-21",,,"0.00","0.0","0.0","43","49","37",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-01-22",,,"0.00","0.0","0.0","36","45","27",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-01-23",,,"0.03","0.0","0.0","34","45","24",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-01-24",,,"0.20","0.0","0.0","35","36","33",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-01-25",,,"0.02","0.0","0.0","39","44","35",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-01-26",,,"0.00","0.0","0.0","39","45","34",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-01-27",,,"0.15","0.4","0.0","36","39","34",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-01-28",,,"0.01","0.0","0.0","42","46","36",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-01-29",,,"0.05","0.0","0.0","39","44","34",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-01-30",,,"0.61","0.0","0.0","42","45","38",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-01-31",,,"1.20","0.0","0.0","42","43","40",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-02-01",,,"0.78","0.0","0.0","42","45","40",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-02-02",,,"0.28","0.0","0.0","41","45","37",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-02-03",,,"0.09","0.0","0.0","39","48","30",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-02-04",,,"0.43","0.0","0.0","42","45","39",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-02-05",,,"0.06","0.0","0.0","45","49","40",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-02-06",,,"0.00","0.0","0.0","38","41","36",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-02-07",,,"0.00","0.0","0.0","40","46","34",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-02-08",,,"0.00","0.0","0.0","33","37","28",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-02-09",,,"0.00","0.0","0.0","30","35","25",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-02-10",,,"0.00","0.0","0.0","27","28","25",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-02-11",,,"0.00","0.0","0.0","27","30","24",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-02-12",,,"0.00","0.0","0.0","26","31","21",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-02-13",,,"0.04","0.4","0.0","30","34","27",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-02-14",,,"0.50","1.2","0.0","31","34","28",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-02-15",,,"0.18","0.0","0.4","35","37","32",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-02-16",,,"0.00","0.0","0.0","40","45","35",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-02-17",,,"0.00","0.0","0.0","38","48","28",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-02-18",,,"0.42","0.0","0.0","37","40","35",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-02-19",,,"0.20","0.0","0.0","41","47","35",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-02-20",,,"0.33","0.0","0.0","43","50","36",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-02-21",,,"0.51","0.0","0.0","49","52","46",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-02-22",,,"0.01","0.0","0.0","50","53","46",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-02-23",,,"0.02","0.0","0.0","42","49","34",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-02-24",,,"0.38","0.0","0.0","36","45","27",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-02-25",,,"0.05","0.0","0.0","40","47","33",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-02-26",,,"0.00","0.0","0.0","41","49","33",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-02-27",,,"0.28","0.0","0.0","37","47","27",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-02-28",,,"0.06","0.0","0.0","40","44","36",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-03-01",,,"0.00","0.0","0.0","46","53","40",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-03-02",,,"0.00","0.0","0.0","42","47","36",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-03-03",,,"0.00","0.0","0.0","46","55","36",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-03-04",,,"0.37","0.0","0.0","46","55","36",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-03-05",,,"0.01","0.0","0.0","48","53","44",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-03-06",,,"0.39","0.0","0.0","47","51","44",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-03-07",,,"0.16","0.0","0.0","43","48","38",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-03-08",,,"0.00","0.0","0.0","44","55","32",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-03-09",,,"0.00","0.0","0.0","45","54","36",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-03-10",,,"0.00","0.0","0.0","41","50","32",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-03-11",,,"0.00","0.0","0.0","40","52","28",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-03-12",,,"0.00","0.0","0.0","46","57","35",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-03-13",,,"0.00","0.0","0.0","49","62","36",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-03-14",,,"0.40","0.0","0.0","45","48","43",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-03-15",,,"0.00","0.0","0.0","39","50","28",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-03-16",,,"0.00","0.0","0.0","42","52","31",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-03-17",,,"0.00","0.0","0.0","46","61","32",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-03-18",,,"0.31","0.0","0.0","48","55","40",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-03-19",,,"0.17","0.0","0.0","49","54","44",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-03-20",,,"0.13","0.0","0.0","45","48","43",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-03-21",,,"0.50","0.0","0.0","41","42","40",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-03-22",,,"0.00","0.0","0.0","45","50","41",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-03-23",,,"0.40","0.0","0.0","45","52","38",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-03-24",,,"0.51","0.0","0.0","43","45","40",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-03-25",,,"0.00","0.0","0.0","47","54","40",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-03-26",,,"0.00","0.0","0.0","45","51","38",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-03-27",,,"0.43","0.0","0.0","46","50","42",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-03-28",,,"0.16","0.0","0.0","45","50","39",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-03-29",,,"0.02","0.0","0.0","41","51","30",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-03-30",,,"0.00","0.0","0.0","43","50","36",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-03-31",,,"0.00","0.0","0.0","45","59","31",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-04-01",,,"0.00","0.0","0.0","47","54","40",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-04-02",,,"0.02","0.0","0.0","46","52","41",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-04-03",,,"0.05","0.0","0.0","47","52","42",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-04-04",,,"0.00","0.0","0.0","46","52","40",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-04-05",,,"0.00","0.0","0.0","42","54","31",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-04-06",,,"0.00","0.0","0.0","45","57","34",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-04-07",,,"0.16","0.0","0.0","43","45","41",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-04-08",,,"0.00","0.0","0.0","45","53","38",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-04-09",,,"0.10","0.0","0.0","43","45","41",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-04-10",,,"0.02","0.0","0.0","43","50","36",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-04-11",,,"0.00","0.0","0.0","43","54","33",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-04-12",,,"0.00","0.0","0.0","45","59","31",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-04-13",,,"0.00","0.0","0.0","53","67","38",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-04-14",,,"0.00","0.0","0.0","56","73","38",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-04-15",,,"0.00","0.0","0.0","58","75","41",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-04-16",,,"0.00","0.0","0.0","59","76","41",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-04-17",,,"0.00","0.0","0.0","61","77","45",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-04-18",,,"0.00","0.0","0.0","60","76","45",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-04-19",,,"0.00","0.0","0.0","66","74","58",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-04-20",,,"0.00","0.0","0.0","56","71","41",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-04-21",,,"0.00","0.0","0.0","56","70","43",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-04-22",,,"0.00","0.0","0.0","54","64","44",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-04-23",,,"0.09","0.0","0.0","52","60","45",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-04-24",,,"0.35","0.0","0.0","50","53","46",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-04-25",,,"0.15","0.0","0.0","50","54","46",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-04-26",,,"0.01","0.0","0.0","53","61","45",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-04-27",,,"0.00","0.0","0.0","52","59","45",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-04-28",,,"0.00","0.0","0.0","55","61","49",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-04-29",,,"0.16","0.0","0.0","55","61","49",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-04-30",,,"0.17","0.0","0.0","58","66","50",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-05-01",,,"0.00","0.0","0.0","54","61","48",,,,
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","2021-05-02",,,"0.00","0.0","0.0","52","63","42",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-01-01",,,"0.44","0.0","0.0","47","51","43",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-01-02",,,"0.66","0.0","0.0","46","47","45",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-01-03",,,"0.69","0.0","0.0","43","48","37",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-01-04",,,"0.33","0.0","0.0","43","45","42",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-01-05",,,"1.24","0.0","0.0","42","46","38",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-01-06",,,"0.00","0.0","0.0","45","50","41",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-01-07",,,"0.43","0.0","0.0","41","46","35",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-01-08",,,"0.03","0.0","0.0","42","44","40",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-01-09",,,"0.17","0.0","0.0","39","44","34",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-01-10",,,"0.16","0.0","0.0","45","49","41",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-01-11",,,"1.09","0.0","0.0","47","51","44",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-01-12",,,"0.46","0.0","0.0","50","55","44",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-01-13",,,"0.00","0.0","0.0","45","51","39",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-01-14",,,"0.17","0.0","0.0","42","48","36",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-01-15",,,"0.00","0.0","0.0","46","52","41",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-01-16",,,"0.15","0.0","0.0","42","45","37",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-01-17",,,"0.00","0.0","0.0","44","45","42",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-01-18",,,"0.00","0.0","0.0","43","50","36",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-01-19",,,"0.00","0.0","0.0","40","47","32",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-01-20",,,"0.00","0.0","0.0","43","47","39",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-01-21",,,"0.00","0.0","0.0","43","50","36",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-01-22",,,"0.00","0.0","0.0","38","45","30",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-01-23",,,"0.09","0.9","0.0","33","43","24",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-01-24",,,"0.55","0.4","0.0","35","37","33",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-01-25",,,"0.00","0.0","0.0","40","45","35",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-01-26",,,"0.09","0.5","0.0","40","45","35",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-01-27",,,"0.09","0.4","0.0","36","39","33",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-01-28",,,"0.00","0.0","0.0","42","46","36",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-01-29",,,"0.04","0.0","0.0","40","45","36",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-01-30",,,"0.00","0.0","0.0","41","44","38",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-01-31",,,"1.04","0.0","0.0","41","43","39",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-02-01",,,"0.79","0.0","0.0","42","44","40",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-02-02",,,"0.17","0.0","0.0","41","42","39",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-02-03",,,"0.04","0.0","0.0","42","50","33",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-02-04",,,"0.63","0.0","0.0","42","44","40",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-02-05",,,"0.22","0.0","0.0","44","47","40",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-02-06",,,"0.01","0.0","0.0","48","54","42",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-02-07",,,"0.00","0.0","0.0","41","48","34",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-02-08",,,"0.00","0.0","0.0","34","39","28",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-02-09",,,"0.00","0.0","0.0","31","37","26",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-02-10",,,"0.00","0.0","0.0","28","30","26",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-02-11",,,"0.00","0.0","0.0","27","30","23",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-02-12",,,"0.14","1.4","0.0","27","32","21",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-02-13",,,"0.08","0.8","1.6","30","32","27",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-02-14",,,"0.54","1.8","2.4","31","35","27",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-02-15",,,"0.13","0.0","2.0","37","41","33",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-02-16",,,"0.00","0.0","0.0","42","49","36",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-02-17",,,"0.00","0.0","0.0","39","49","28",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-02-18",,,"0.32","0.1","0.0","39","43","35",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-02-19",,,"0.07","0.0","0.0","42","48","35",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-02-20",,,"0.19","0.0","0.0","40","46","34",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-02-21",,,"0.31","0.0","0.0","45","51","40",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-02-22",,,"0.00","0.0","0.0","49","54","44",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-02-23",,,"0.00","0.0","0.0","42","50","34",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-02-24",,,"0.28","0.0","0.0","37","45","28",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-02-25",,,"0.05","0.0","0.0","43","48","37",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-02-26",,,"0.00","0.0","0.0","42","51","33",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-02-27",,,"0.30","0.0","0.0","38","48","27",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-02-28",,,"0.02","0.0","0.0","42","45","38",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-03-01",,,"0.00","0.0","0.0","46","52","41",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-03-02",,,"0.00","0.0","0.0","42","48","36",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-03-03",,,"0.00","0.0","0.0","48","57","38",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-03-04",,,"0.30","0.0","0.0","46","57","36",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-03-05",,,"0.01","0.0","0.0","48","53","44",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-03-06",,,"0.22","0.0","0.0","49","54","44",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-03-07",,,"0.09","0.0","0.0","45","49","40",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-03-08",,,"0.00","0.0","0.0","46","57","35",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-03-09",,,"0.00","0.0","0.0","47","55","38",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-03-10",,,"0.00","0.0","0.0","41","52","30",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-03-11",,,"0.00","0.0","0.0","41","53","29",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-03-12",,,"0.00","0.0","0.0","46","57","35",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-03-13",,,"0.00","0.0","0.0","49","61","37",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-03-14",,,"0.25","0.0","0.0","45","50","41",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-03-15",,,"0.00","0.0","0.0","40","52","28",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-03-16",,,"0.00","0.0","0.0","42","52","32",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-03-17",,,"0.00","0.0","0.0","46","61","32",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-03-18",,,"0.16","0.0","0.0","51","61","41",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-03-19",,,"0.13","0.0","0.0","49","55","43",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-03-20",,,"0.11","0.0","0.0","47","50","44",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-03-21",,,"0.36","0.0","0.0","43","46","40",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-03-22",,,"0.00","0.0","0.0","46","54","38",,,,
"CA001101708","CLOVERDALE EAST, BC CA","2021-03-23",,,"0.63","0.0","0.0","45","53","37",,,,
